date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:28:34	18451/18451	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202022%2016:09:57%20GMT	https://techbird.org/omnivus/home-1/wp-content/themes/omnivus/assets/img/404-bg.png	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/themes/omnivus/assets/img/404-bg.png	(from https://techbird.org/omnivus/home-1/wp-content/themes/omnivus/assets/css/blog-and-pages.css?ver=1.1.0)
15:28:35	3849/3849	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202022%2016:09:57%20GMT	https://techbird.org/omnivus/home-1/wp-content/themes/omnivus/assets/img/blog/quote_bg.png	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/themes/omnivus/assets/img/blog/quote_bg.png	(from https://techbird.org/omnivus/home-1/wp-content/themes/omnivus/assets/css/blog-and-pages.css?ver=1.1.0)
15:28:35	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Apr%202022%2016:09:57%20GMT	https://techbird.org/omnivus/home-1/wp-content/themes/omnivus/assets/fonts/fa-solid-900.svg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/themes/omnivus/assets/fonts/fa-solid-900.svg	(from https://techbird.org/omnivus/home-1/wp-content/themes/omnivus/assets/css/icons/font-awesome.min.css?ver=5.15.3)
15:28:37	212956/212956	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.18.0	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.eot	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
15:28:38	93868/93868	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.18.0	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.woff2	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
15:28:40	114948/114948	---M--	200	added ('OK')	font/woff	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.18.0	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.woff	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
15:28:41	212796/212796	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.18.0	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.ttf	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
15:28:43	320312/320312	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.18.0	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.svg	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
15:28:43	9197/9197	---M--	200	added ('OK')	image/gif	date:Thu,%2014%20Apr%202022%2017:01:48%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/img/ajax-loader.gif	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/img/ajax-loader.gif	(from https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/css/slick.min.css?ver=6.0.3)
15:28:43	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Mar%202023%2010:28:43%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/fonts/slick.eot	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/fonts/slick.eot	(from https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/css/slick.min.css?ver=6.0.3)
15:28:44	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Mar%202023%2010:28:43%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/fonts/slick.eot?	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/fonts/slickd41d.eot	(from https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/css/slick.min.css?ver=6.0.3)
15:28:45	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Mar%202023%2010:28:44%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/fonts/slick.woff	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/fonts/slick.woff	(from https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/css/slick.min.css?ver=6.0.3)
15:28:46	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Mar%202023%2010:28:45%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/fonts/slick.ttf	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/fonts/slick.ttf	(from https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/css/slick.min.css?ver=6.0.3)
15:28:47	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Mar%202023%2010:28:46%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/fonts/slick.svg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/fonts/slick.svg	(from https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/css/slick.min.css?ver=6.0.3)
15:28:48	188/188	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Apr%202022%2017:01:48%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/img/arrow-left.svg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/img/arrow-left.svg	(from https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/css/timeline.min.css?ver=6.0.3)
15:28:50	189/189	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Apr%202022%2017:01:48%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/img/arrow-right.svg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/img/arrow-right.svg	(from https://techbird.org/omnivus/home-1/wp-content/plugins/ultimate-addon/assets/css/timeline.min.css?ver=6.0.3)
15:29:02	93928/93928	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202022%2007:58:59%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/banner-gradient-bg.png	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/banner-gradient-bg.png	(from https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-582.css?ver=1678701261)
15:29:05	174339/174339	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:03%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/intro-video-bg.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/intro-video-bg.jpg	(from https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-582.css?ver=1678701261)
15:29:06	132934/132934	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:07%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/contact-bg-2.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/contact-bg-2.jpg	(from https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-582.css?ver=1678701261)
15:29:17	68520/68520	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:09%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/cta-bg-4.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/cta-bg-4.jpg	(from https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-582.css?ver=1678701261)
15:29:20	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2014:07:24%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:29:23	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2014:07:24%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:29:23	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2017%20Jun%202021%2014:07:24%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:29:25	101652/101652	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2014:07:24%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:29:27	202744/202744	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2014:07:24%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:29:28	14715/14715	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2009:59:35%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-586.css?ver=1678701575	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-586e217.css	(from https://techbird.org/omnivus/home-1/about/)
15:29:28	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Jun%202021%2014:07:24%20GMT	https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://techbird.org/omnivus/home-1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:29:30	40557/40557	---MCZ	200	added ('OK')	application/json	date:Sat,%2025%20Mar%202023%2010:29:29%20GMT	https://techbird.org/omnivus/home-1/wp-json/wp/v2/pages/586	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/wp/v2/pages/586.json	(from https://techbird.org/omnivus/home-1/about/)
15:29:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Mar%202023%2010:29:29%20GMT	https://techbird.org/omnivus/home-1/?p=586	E:/Games/MRIT/techbird.org/omnivus/home-1/index0ced.html	(from https://techbird.org/omnivus/home-1/about/)
15:29:30	2398/2398	---MCZ	200	added ('OK')	application/json	date:Sat,%2025%20Mar%202023%2010:29:30%20GMT	https://techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechbird.org%2Fomnivus%2Fhome-1%2Fabout%2F	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/oembed/1.0/embede135.json	(from https://techbird.org/omnivus/home-1/about/)
15:29:31	2460/2460	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Mar%202023%2010:29:30%20GMT	https://techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechbird.org%2Fomnivus%2Fhome-1%2Fabout%2F&format=xml	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/oembed/1.0/embeda248	(from https://techbird.org/omnivus/home-1/about/)
15:29:32	45008/45008	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:13%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/intro-thumb-1.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/intro-thumb-1.jpg	(from https://techbird.org/omnivus/home-1/about/)
15:29:32	41788/41788	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:14%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/history-1.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/history-1.jpg	(from https://techbird.org/omnivus/home-1/about/)
15:29:34	39790/39790	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:14%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/history-2.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/history-2.jpg	(from https://techbird.org/omnivus/home-1/about/)
15:29:34	39944/39944	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:15%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/history-3.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/history-3.jpg	(from https://techbird.org/omnivus/home-1/about/)
15:29:35	36800/36800	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:15%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/history-4.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/07/history-4.jpg	(from https://techbird.org/omnivus/home-1/about/)
15:29:36	16605/16605	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2010:00:37%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-588.css?ver=1678701637	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-588c380.css	(from https://techbird.org/omnivus/home-1/services/)
15:29:37	37755/37755	---MCZ	200	added ('OK')	application/json	date:Sat,%2025%20Mar%202023%2010:29:36%20GMT	https://techbird.org/omnivus/home-1/wp-json/wp/v2/pages/588	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/wp/v2/pages/588.json	(from https://techbird.org/omnivus/home-1/services/)
15:29:38	2413/2413	---MCZ	200	added ('OK')	application/json	date:Sat,%2025%20Mar%202023%2010:29:37%20GMT	https://techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechbird.org%2Fomnivus%2Fhome-1%2Fservices%2F	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed012a.json	(from https://techbird.org/omnivus/home-1/services/)
15:29:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Mar%202023%2010:29:37%20GMT	https://techbird.org/omnivus/home-1/?p=588	E:/Games/MRIT/techbird.org/omnivus/home-1/indexc535.html	(from https://techbird.org/omnivus/home-1/services/)
15:29:39	2475/2475	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Mar%202023%2010:29:38%20GMT	https://techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechbird.org%2Fomnivus%2Fhome-1%2Fservices%2F&format=xml	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed8168	(from https://techbird.org/omnivus/home-1/services/)
15:29:40	23589/23589	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:17%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/07.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/07.jpg	(from https://techbird.org/omnivus/home-1/services/)
15:29:42	31211/31211	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:19%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/10.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/10.jpg	(from https://techbird.org/omnivus/home-1/services/)
15:29:43	34868/34868	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:19%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/08.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/08.jpg	(from https://techbird.org/omnivus/home-1/services/)
15:29:44	23425/23425	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:20%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/11.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/11.jpg	(from https://techbird.org/omnivus/home-1/services/)
15:29:45	30243/30243	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:19%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/09.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/09.jpg	(from https://techbird.org/omnivus/home-1/services/)
15:29:47	24787/24787	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:20%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/12.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/12.jpg	(from https://techbird.org/omnivus/home-1/services/)
15:29:47	5202/5202	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2009:54:56%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-355.css?ver=1678701296	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-3558b9a.css	(from https://techbird.org/omnivus/home-1/services/)
15:29:48	5202/5202	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2009:54:57%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-359.css?ver=1678701297	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-3594969.css	(from https://techbird.org/omnivus/home-1/services/)
15:29:49	15949/15949	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2009:59:31%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-1885.css?ver=1678701571	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-1885b537.css	(from https://techbird.org/omnivus/home-1/services/services-details/)
15:29:50	40239/40239	---MCZ	200	added ('OK')	application/json	date:Sat,%2025%20Mar%202023%2010:29:49%20GMT	https://techbird.org/omnivus/home-1/wp-json/wp/v2/pages/1885	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/wp/v2/pages/1885.json	(from https://techbird.org/omnivus/home-1/services/services-details/)
15:29:51	2473/2473	---MCZ	200	added ('OK')	application/json	date:Sat,%2025%20Mar%202023%2010:29:50%20GMT	https://techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechbird.org%2Fomnivus%2Fhome-1%2Fservices%2Fservices-details%2F	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed8794.json	(from https://techbird.org/omnivus/home-1/services/services-details/)
15:29:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Mar%202023%2010:29:50%20GMT	https://techbird.org/omnivus/home-1/?p=1885	E:/Games/MRIT/techbird.org/omnivus/home-1/index5e30.html	(from https://techbird.org/omnivus/home-1/services/services-details/)
15:29:51	2533/2533	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Mar%202023%2010:29:50%20GMT	https://techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechbird.org%2Fomnivus%2Fhome-1%2Fservices%2Fservices-details%2F&format=xml	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/oembed/1.0/embedbf6d	(from https://techbird.org/omnivus/home-1/services/services-details/)
15:29:52	39338/39338	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:22%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/services-op-1.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/services-op-1.jpg	(from https://techbird.org/omnivus/home-1/services/services-details/)
15:29:53	14771/14771	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Apr%202022%2007:59:22%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/services-op-2-300x300.jpg	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/services-op-2-300x300.jpg	(from https://techbird.org/omnivus/home-1/services/services-details/)
15:29:54	14759/14759	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2010:00:25%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-2662.css?ver=1678701625	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/elementor/css/post-2662e72a.css	(from https://techbird.org/omnivus/home-1/team/)
15:29:55	24270/24270	---MCZ	200	added ('OK')	application/json	date:Sat,%2025%20Mar%202023%2010:29:54%20GMT	https://techbird.org/omnivus/home-1/wp-json/wp/v2/pages/2662	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/wp/v2/pages/2662.json	(from https://techbird.org/omnivus/home-1/team/)
15:29:56	2393/2393	---MCZ	200	added ('OK')	application/json	date:Sat,%2025%20Mar%202023%2010:29:55%20GMT	https://techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechbird.org%2Fomnivus%2Fhome-1%2Fteam%2F	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed682b.json	(from https://techbird.org/omnivus/home-1/team/)
15:29:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Mar%202023%2010:29:55%20GMT	https://techbird.org/omnivus/home-1/?p=2662	E:/Games/MRIT/techbird.org/omnivus/home-1/index035d.html	(from https://techbird.org/omnivus/home-1/team/)
15:29:56	2455/2455	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Mar%202023%2010:29:55%20GMT	https://techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechbird.org%2Fomnivus%2Fhome-1%2Fteam%2F&format=xml	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-json/oembed/1.0/embed1a63	(from https://techbird.org/omnivus/home-1/team/)
15:29:57	25284/25284	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202022%2008:00:06%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-1.png	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-1.png	(from https://techbird.org/omnivus/home-1/team/)
15:29:58	20851/20851	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202022%2008:00:07%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-2.png	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-2.png	(from https://techbird.org/omnivus/home-1/team/)
15:29:59	25492/25492	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202022%2008:00:08%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-3.png	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-3.png	(from https://techbird.org/omnivus/home-1/team/)
15:30:00	27066/27066	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202022%2008:00:08%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-4.png	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-4.png	(from https://techbird.org/omnivus/home-1/team/)
15:30:01	32589/32589	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202022%2008:00:09%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-5.png	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-5.png	(from https://techbird.org/omnivus/home-1/team/)
15:30:02	33520/33520	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202022%2008:00:09%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-6.png	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-6.png	(from https://techbird.org/omnivus/home-1/team/)
15:30:03	24239/24239	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202022%2008:00:10%20GMT	https://techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-7.png	E:/Games/MRIT/techbird.org/omnivus/home-1/wp-content/uploads/sites/2/2021/08/team-7.png	(from https://techbird.org/omnivus/home-1/team/)
